content	cause	id	name	x	y	plane	region_x	region_y	extra
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1841	5141	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1841	5142	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1841	5143	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1841	5144	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1841	5145	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1841	5146	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1841	5147	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1841	5148	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1841	5149	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1841	5150	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1841	5151	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1841	5152	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1841	5153	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1841	5154	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1841	5155	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1841	5156	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1841	5157	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1841	5158	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1841	5159	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1841	5160	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1841	5161	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1841	5162	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1841	5163	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1841	5164	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1841	5165	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1841	5166	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1841	5167	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1841	5168	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1841	5169	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1841	5170	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1841	5171	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1841	5172	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1841	5173	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1841	5174	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1841	5175	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1841	5176	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1841	5177	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1841	5178	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1841	5179	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1841	5180	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1841	5181	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1841	5182	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1841	5183	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5120	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5121	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5122	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5123	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5124	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5125	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5126	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5127	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5128	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5129	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5130	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5131	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5132	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5133	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5134	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5135	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5136	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5137	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5138	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5139	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5140	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5141	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5142	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5143	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5144	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5145	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5146	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5147	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5148	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5149	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5150	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5151	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5152	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5153	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5154	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5155	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5156	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5157	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5158	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5159	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5160	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5161	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5162	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5163	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5164	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5165	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5166	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5167	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5168	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5169	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5170	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5171	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5172	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5173	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5174	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5175	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5176	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5177	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5178	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5179	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5180	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5181	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5182	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1842	5183	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5120	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5121	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5122	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5123	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5124	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5125	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5126	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5127	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5128	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5129	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5130	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5131	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5132	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5133	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5134	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5135	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5136	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5137	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5138	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5139	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5140	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5141	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5142	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5143	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5144	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5145	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5146	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5147	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5148	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5149	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5150	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5151	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5152	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5153	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5154	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5155	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5156	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5157	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5158	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5159	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5160	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5161	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5162	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5163	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5164	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5165	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5166	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5167	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5168	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5169	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5170	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5171	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5172	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5173	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5174	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5175	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5176	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5177	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5178	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5179	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5180	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5181	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5182	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1843	5183	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5120	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5121	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5122	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5123	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5124	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5125	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5126	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5127	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5128	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5129	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5130	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5131	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5132	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5133	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5134	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5135	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5136	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5137	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5138	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5139	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5140	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5141	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5142	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5143	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5144	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5145	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5146	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5147	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5148	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5149	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5150	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5151	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5152	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5153	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5154	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5155	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5156	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5157	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5158	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5159	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5160	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5161	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5162	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5163	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5164	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5165	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5166	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5167	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5168	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5169	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5170	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5171	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5172	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5173	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5174	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5175	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5176	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5177	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5178	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5179	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5180	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5181	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5182	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1844	5183	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5120	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5121	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5122	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5123	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5124	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5125	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5126	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5127	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5128	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5129	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5130	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5131	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5132	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5133	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5134	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5135	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5136	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5137	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5138	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5139	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5140	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5141	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5142	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5143	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5144	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5145	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5146	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5147	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5148	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5149	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5150	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5151	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5152	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5153	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5154	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5155	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5156	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5157	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5158	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5159	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5160	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5161	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5162	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5163	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5164	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5165	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5166	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5167	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5168	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5169	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5170	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5171	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5172	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5173	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5174	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5175	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5176	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5177	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5178	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5179	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5180	1	28	80	source_plane=1
terrain	empty_terrain_no_floor_context	0	empty terrain tile	1845	5181	1	28	80	source_plane=1
